text	label
감동을 자아내기 위한 대사/연출들이 너무 눈에 띄었음.	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I']
사용할수 있다니 꾸준히 관리해야겠어요~	['O', 'O', 'O', 'O']
지친하루 피부를 도와주는 힐링크림이라 할 정도로..	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
모발과 두피를 보호해 건강한 두피로 가꿀 수 있어요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
이름이 적혀도 바로 죽지않게 해놓은 것이 해결책.	['O', 'O', 'O', 'O', 'O', 'O', 'O']
방콕 #공룡파크	['O', 'O']
[연상호식 풍자에 흠뻑 취해버렸다]	['O', 'O', 'MOV-B', 'MOV-I']
해리포터와 비밀의 방 (2002.12.13)	['O', 'O', 'O', 'O']
안방에는 퀸사이즈 쓰고	['O', 'O', 'O']
더쇼 전혜빈도 반한 텀블러	['O', 'O', 'O', 'O']
건조한 날씨 속 우리 아이들에겐 프라젠트라 베이비크림과 로션으로 관리중이에요~	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
여기서 커피 한잔하고 가면 딱 좋겠다는... 그냥 가면 후회하니깐...	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I']
하나의 장르가 되어 버린 일본풍의 잔잔한 힐링영화를 표방했으나, 배경만 일본 오키나와일 뿐이었다. 스토리상 자연스런 연기가 기본이 되어야 하는데... 그런데.... 길게 말 안하겠음 .	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
온가족 사용할수 있는 세제에요.	['O', 'O', 'O', 'O']
잔향이 지속되는 매력적인 명품 향기로	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-B', 'PDT-I']
혈종용해 작용까지 해줘서 일시적인 완화작용뿐	['PDT-B', 'PDT-I', 'PDT-I', 'O', 'O']
확실하게 말해 오락영화로써 훌륭하게 만들어진 영화다.	['O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O']
끈적임없이 바르는 순간 밀착	['PDT-B', 'PDT-B', 'PDT-I', 'PDT-I']
애정할수밖에 없더라구요~	['PDT-B', 'PDT-I']
자연스러운 화장 원하시면 겟!겟!	['PDT-B', 'O', 'O', 'PDT-B']
사실 우리 #냄비밥 도 먹어서...	['O', 'O', 'O', 'O', 'O']
제품을 소개하면서 마더케이로부터 제품을 제공받았습니다.	['O', 'O', 'O', 'O', 'O']
力을 단련시키는 표권. 중국무협영화의	['O', 'O', 'O', 'O']
벌써 분위기 넘나 조타~!	['O', 'TRV-B', 'TRV-I', 'TRV-I']
굴곡피부에도 완벽한 밀착력	['O', 'PDT-B', 'PDT-I']
여름준비 하느라 바쁘시죠?	['O', 'O', 'O']
가볍고 발림성 좋은	['PDT-B', 'PDT-B', 'PDT-I']
대형으로 샀더니 잘 맞음. 안경 쓰고 숨 푸악푸악 내쉬어 봤는데 김서림도 거의 없음.	['O', 'O', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
스타일쉬한 ED 미러볼 스타일	['PDT-B', 'O', 'O', 'O']
할머님도 봐주시고 선생님도 봐주시는뎁..	['O', 'O', 'O', 'O']
웃는듯한 얼굴을 가진 요녀석도 마찬가지	['O', 'O', 'O', 'O', 'O']
한인민박 묵는 이유중 가장 큰 이유가 식사인데!	['O', 'O', 'O', 'O', 'O', 'O', 'O']
합쳐 놓은 #오븐형에어프라이어 로 28L , 38L	['O', 'O', 'O', 'O', 'O', 'O', 'O']
#아리얼세븐데이즈플러스마스크버라이어티팩 후기	['O', 'O']
보기편하게 만들어 봤어요!	['O', 'O', 'O']
물소리 들으며 고기꿔먹으면 진짜 끝장	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
명절 오락 영화를 책임지는 배우 김명민은, 이번 추석 시즌을 맞아서도 <물괴>로 관객들을 찾아왔다. 사실, 이 영화의 흐름을 두고선 크게 다루고 싶지 않다. 괴수를 그린 크리처 액션물로, 의미보다는 오락성에 집중한 영화라는 말 밖엔...	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O']
클래식이 생각나는 영화인 것 같아서-	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
이런 옷 (공주st) 안좋아하는데	['O', 'O', 'PDT-B', 'PDT-I']
인투메디 인스타그램 프로필 링크 or	['O', 'O', 'O', 'O', 'O']
요즘 나의 #외출필수템 이 되어버린	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
그동안 가지고 다녔던 휴대용선풍기보다 사이즈가 작아	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
요즘 같은 무더위에 지친피부, 예민하고 민감한 피부에 딱~좋아요	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
손등에 찐득허니 낙서함	['O', 'O', 'O']
삽입 후에 이물감도 없기에	['O', 'O', 'PDT-B', 'PDT-I']
회사직원이 무조건 사용해야한다며 추천해주 토너.	['O', 'O', 'O', 'O', 'O']
너무 편한 #릴헤븐내의 .	['PDT-B', 'PDT-I', 'O', 'O']
`와일드캣츠`는 시민회관의 전국고고페스티발에서	['O', 'O', 'O']
위생적인 수세미 사용중!!	['PDT-B', 'O', 'O']
튤립 조화 단 돈 천원ㅋㅋ	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
현재 런칭기념으로 폭탄세일중.. 구매고객 전원 vip 승급과 평생 20% 적립해줘	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이번 극장판 포켓몬스터는 일단 압도적인 비주얼을 자랑을 한다. 위의 포스터를 보고 깜짝 놀랐다. 사용한 색감이나 인물들의 묘사, 배경 등이 너무나 아름다웠기 때문. 이번 극장판 포켓몬스터 모두의 이야기는 개봉 전부터 화제가 되었는데 그 이유는 주인공 지우가 꽃미남이 되었기 때문! 전체적으로 인물 작화가 미려하여 등장인물 하나하나가 예쁘고 잘생겼다. 포켓몬들도 한층 더 귀여워 보인다. 애니메이션의 배경 그림 또한 압도적인 비주얼을 자랑을 한다. CG를 대폭 사용한 화려한 풍경은 예술이 따로 없다. 이런 점들이 영화관에 큰 스크린으로 볼만한 가치를 만들어준다.	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
청담동의 남자 호스트들 이야기.	['O', 'O', 'O', 'O']
데드풀이 돌아다니며 관객들하고 사진촬영도 해주궁ㅎㅎ	['O', 'O', 'O', 'O', 'O']
무등산 정상에는 1966년부터 공군부대가 주둔하고 있습니다. 국가 안보를 위해 정상까지 군사작전도로를 개설했고 광주시민의 허락도 없이 무등산을 지금까지 점유하고 있는 것인데요, 이렇게나마 정상 개방을 통해 볼 수밖에 없는 현실이 안타깝기만 합니다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
앰플은 반드시 투명한 상태가 아닌	['O', 'O', 'O', 'O', 'O']
모든 피부의 기본이라고들 하죠	['O', 'O', 'O', 'O']
뿌연 하늘을 지나	['TRV-B', 'TRV-I', 'TRV-I']
자면서 예뻐지기	['O', 'O']
더마화장품 브랜드	['O', 'O']
그나마도 40디람 줄려다 30디람 준건데 (그나마 이건 진짜 다행이라고 생각함 )	['O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'O']
좀 더 찼으면...하는 바램도 ㅋ	['O', 'O', 'O', 'O', 'O']
#탁상용선풍기 사용하니 너무 시원하고 좋으당~!!	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
`정성조와 메신저스`의 보컬/베이스였으니 그 감회가 새롭다.	['O', 'O', 'O', 'O', 'O', 'O']
이것만 씀ㅋㅋㅋ	['O', 'O']
근데 요새 자꾸 2호가 변기를 찾는다.	['O', 'O', 'O', 'O', 'O', 'O']
겉만 관리하는게 아닌	['O', 'O', 'O']
영어로 양선생에게 `학교에서 뭘 가르치냐`고 묻는 역으로	['O', 'O', 'O', 'O', 'O', 'O', 'O']
발생으로 식재료 보관시	['O', 'PDT-B', 'PDT-I']
바르고 있는데요 촉촉하고 밝아진 느낌	['O', 'O', 'PDT-B', 'PDT-B', 'PDT-I']
쏙 가지고 다니기 이쁜 그런 #뷰티아이템 ..	['O', 'O', 'O', 'PDT-B', 'O', 'O', 'O']
보컬을 따라다니는 기지촌 출신의 여자인데다가	['O', 'O', 'O', 'O', 'O']
그것도 거의 노란색 꽃으로 심어 하늘에서 보면 물은 파랗고 고수부지는 노란색 융단으로 보일지도 모르겠다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
제대로 된 마지막? #여름휴가	['O', 'O', 'O', 'O']
휴대용유모차가 이리 편할줄은ㅎㅎ	['O', 'PDT-B', 'PDT-I']
아까 한 번 잠깐 되더니 지금 또 등록 버튼이 먹통이다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
그래도 토성 위에 모델을 세워놓으니 그림 되는데요^^	['O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
해주고 있다는 사실요^^	['O', 'O', 'O']
미리 말해두지만 이 영화는 `데스노트`와는 별 상관없다.	['O', 'O', 'O', 'O', 'O', 'O', 'O']
#피부탄력 고민되는 부분	['O', 'O', 'O']
너로 정했다	['PDT-B', 'PDT-I']
픽사의 토이스토리 3부작은 픽사를 대표하는 최고의 시리즈였다.	['O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
가볍게 간식 싸오고	['TRV-B', 'TRV-I', 'TRV-I']
* 가볍고 산뜻한 텍스처로 빠르게 흡수	['O', 'PDT-B', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
S라인 만들기에도 도움주는것 같고 ㅎㅎ	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
저는 욕실에 두고 세안 후	['O', 'O', 'O', 'O', 'O']
앞으로 소을이랑 저랑 둘이 야외 나가도	['O', 'O', 'O', 'O', 'O', 'O']
제 피부상태 어떨지 넘나 궁금해서 저도 꼭 가보려고요!	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
그래서 전 #궁중비책 #안심청결제 사용하고 있답니다.	['O', 'O', 'O', 'O', 'O', 'O']
옛날 고아원에서 벌어졌던 사건들의 발견,	['O', 'O', 'O', 'O', 'O']
[첫 키스만 50번째 재개봉 Coming soon]	['O', 'O', 'O', 'O', 'O', 'O']
흘러내리지 않아 좋고	['PDT-B', 'PDT-I', 'PDT-B']
자랑하고 싶어서 여행할때도 들고왔지요 ㅋㅋ	['PDT-B', 'PDT-I', 'O', 'O', 'O']
19가지 비타민 성분이 합쳐진 저자극 링젤	['O', 'O', 'O', 'O', 'PDT-B', 'O']
이야기 전체에서도 아이언맨 슈츠를 입고 싸우는 것은 극히 일부. 전체적으로 토니 스타크가 활약하는 것이 중심이다. 기존 작품들은 완성된 강력한 아이언맨 슈츠를 입고 싸웠지만 이번 작품에선 미완성된 아이언맨 슈츠를 입고 싸운다. 이번 작품의 메인이 되는 슈츠인 `아이언맨 마크42`는 원작이 되는 `아이언맨 : 익스트리미스`에서 익스트리미스를 주입받은 토니 스타크가 자유롭게 슈츠를 원격조종할 수 있게 된 것에서 착안한 슈츠로, 헤드셋을 끼고 자비스 시스템을 이용하여 자유롭게 각 파츠별로 몸에 장착하는 것이 가능하다. 하지만 아직 완성된 형태가 아닌 한창 실험중인 슈츠로써 실전용으로는 성능미달. 덕분에 적들에게 처참하게 당하는 꼬락서니를 보여주더니 맨 마지막 전투에서까지 개그를 보여준다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
겨울이고 여름이고	['O', 'O']
1) 통증 - 베개를 사용시 통증이 있는 이유는 일반베개와는 다르게 목을 C자형으로 잡아주기 때문. 이는 최소 7일이상 사용시 몸이 알맞게 적응되어 편안하게 사용할 수 있음을 어필	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
베타인살리실레이트가 들어있어서 알아서	['O', 'O', 'O']
#실키오일세럼 도 쟁겨와서 써요..	['O', 'O', 'O', 'O']
저는 오션뷰 터치 2층으로 예약했기때문에	['O', 'O', 'O', 'O', 'O']
큰 죄의식 없이 무차별 폭력을 가하는 두 명의 소년들은, 그저 배가 고프다는 이유만으로 중산층 가정을 침입하고 잔혹한 범행을 저지른다. 힘없이 깨지는 달걀들처럼, 무기력하게 죽어나가는 수많은 사람들. 사실 우리는, 직접적인 살인자가 아니었다 할지라도 영화 속 악당들처럼 `죽이는 게임`을 수없이 해왔을 것이다. 수많은 영상매체에서 우리들은 살인 방관자가 되어왔고 다양한 게임들에서 수많은 캐릭터들을 무차별적으로 제거해왔다. 영화에서 우리는 피해자 가정의 `반전`을 기대해보지만, 게임의 주도권자들인 악당들의 손아귀에서 결코 해방되지 못한다. 이는, 미디어(영상, TV, 오락물 등)의 폐단을 뜻하기도 한다. 원치 않는 결과에 대해서는 리모컨으로 `시간마저` 조종하여 다른 결과값을 `만들어내는` 소년의 행위는 영화에 대한 분노도를 한층 더 드높인다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
여러분, 핸드폰 조심하세요! :)	['O', 'O', 'O', 'O']
MADE IN KOREA 제품으로 유해성분이 없어	['O', 'O', 'O', 'O', 'O', 'O']
매일 한화고 깨끗한 #피부관리 중이지요	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
새로운 카봇들 등장으로	['O', 'O', 'O']
참을 수 있었다. 아트레온 시사회에서도 무대인사.	['O', 'O', 'O', 'O', 'O', 'O']
바람이 슝슝 뚫린 구멍 사이로 요래저래 빠져나간다고 하니	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이것 저것 번갈아 쓰는데	['O', 'O', 'O', 'O']
수분 보충은 확실하게 해주니까 완전 여름철 애정템이에요 ㅎㅎ	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
주방, 욕실, 유아용품 등 화학성분에 민감한 용품들까지 세척까지~~~	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
말이 필요 없는 #아토크림	['PDT-B', 'PDT-I', 'PDT-I', 'O']
(2017.11.19 10:10 메가박스 신촌 관람)	['O', 'O', 'O', 'O', 'O']
거기다 치아건강에 도움을 주는 허브 함유로 양치하고난뒤 개운함과 깔끔한 사용감! 상쾌함이 남다르다!	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
이것에서부터 죽은 반쪽의 쌍둥이가 귀신이 되어 나타남을 알 수 있다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
자연스럽게 화사한 톤업은 덤	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
천연제품으로 아기부터 성인까지 모두 사용할 수 있는 #유칼립투스굿나잇미스트	['O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'O']
것이 더욱 진화한 바퀴벌레의 생명력을 보여준다.	['O', 'O', 'O', 'O', 'O', 'O']
12시반~1시정도면 모를까 새벽 2시가 넘은 시간에 들어가긴 좀 그래서	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
강인한 존재로 기억하고 있을 것이다. 하지만	['O', 'O', 'O', 'O', 'O', 'O']
파워 발걸음질!	['O', 'O']
원래 폼페이 입장료 11유로	['O', 'O', 'O', 'O']
기분 좋은 #선크림	['PDT-B', 'PDT-I', 'O']
아.. 그리고 리바이스의 숨겨진 진실.. 로드숍에서는 사지 말아야겠다. 철 지난 여름 걸 그대로 가격 다 받고 있더군. 모르고 샀으면 진짜 억울할 뻔했다. 롯데에서 같은 걸 반값에 파는 걸 보고 가슴을 쓸어내렸다. 어차피 100% 마음에 차는 게 아니어서 최종 결정에서 물먹은 상품이었지만. 가격대비로 생각해보면 할인중인 상품도 진짜 나쁘지 않은데 할인하는 건 다 이유가 있기 때문에 결국에는 사지 않게 된다. 소재가 여름 거라든지, 유행이 지났다던지, 겨울이 오는데 색상이 너무 흐리다던지.. 당장 입기에는 뭔가가 맞지 않는 게 너무 많다. 그 중 괜찮은 건 사이즈가 없고..;	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이미 모든 사람들이 다 봤을 것 같은	['O', 'O', 'O', 'O', 'O', 'O', 'O']
요즘 티셔츠들은 얇고 비치고 목이 많이 파인게 주를 이루는데 나는 지극히 마른 체형이라 노출이 조금만 심해도 헐벗은 거 같아서 여간 신경 쓰이는 게 아니다. 그리고 별로 남의 이목을 끄는 걸 좋아하지 않아서 여름에도 나시(포기..;)를 잘 받혀입는데 마침 얇고 컬러풀한 걸로 여러 종류가 나와있기에 집어왔다. 가격 5900원. 착한지 안 착한지는 상대적이라 잘 모르겠으나 살인적인 물가를 고려할 때 이 정도면 적정선 같음. 물론 쥐시장 가면 천원짜리도 많겠지만 가격대비 면이 좋네. 보드랍고 신축성 있고 허리까지 충분히 내려오는 길이에 얇아서 티 안에 입어도 더울 거 같지 않다. 배색도 핑크랑 그레이라 무난하면서도 칙칙하지 않다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'PDT-B', 'PDT-B', 'PDT-I']
이 곰, 귀여워 미치겠잖아!	['O', 'O', 'MOV-B', 'MOV-I']
안되잖아요~~잉 -	['O', 'O']
지구온난화, 친구와의 우정 등 교육적인 메시지도 있어서 더좋은거같아요	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
친구들 없을 때 욕실에서 혼자 입어봅니다...	['O', 'O', 'O', 'O', 'O', 'O']
음이온과 원적외선을 방출하는	['O', 'O', 'O']
냄비 바닥에 붙은 누룽지는 물부어서	['O', 'O', 'O', 'O', 'O']
오일층과 앰플층이 최적의 비율로	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
손잡이에 있는 스냅을 이용해 이동도 좋고	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
어른의 시각에서 냉철하게 보자면 맘에 안들기 쉽상이지만	['O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I']
#헤어에센스 또는 #큐티클오일 등	['O', 'O', 'O', 'O']
키크고 날씬한 분이 입는다면 크롭도 가능하겠지만	['O', 'O', 'O', 'O', 'O', 'O']
어성초가 모공 속 노폐물과 피지를 제거해주니까	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
#인스타베이비 #orgnickids	['O', 'O']
까지 주는 시계 최고다 .	['O', 'O', 'O', 'PDT-B', 'PDT-I']
이 메뉴 어쩜 이름이 1도 기억 안나냐	['O', 'O', 'O', 'O', 'O', 'O', 'O']
인기가 많다보니 누적판매량이 400만장이라고~	['PDT-B', 'PDT-I', 'O', 'O']
흡수력도 좋아서 찝찝함 NO	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
현재 와디즈펀딩에서 혜택	['O', 'O', 'O']
#1+1이벤트 사놔야겠어요ㅋㅋ	['O', 'PDT-B']
무기자차 100%	['O', 'O']
저는 #로벡틴페이스오일 #로벡틴크림콘 섞어서 밤에 바르고 자는데요	['O', 'O', 'O', 'O', 'O', 'O', 'O']
같은 듯 다른 사진 또 여러개 찍었구나	['O', 'O', 'O', 'O', 'O', 'O', 'O']
습한 곳 다 바를 수 있는	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
라벤더와 레몬의 상쾌한향까지~	['O', 'O', 'PDT-B']
일정스케쥴을 세우면서	['O', 'O']
재밌긴한데 뭔가 유아인만 또라이로 나오는것 같아서	['MOV-B', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
얼마나 힘들었을까 싶었어요.	['O', 'O', 'O']
#뷰티그램 #뷰스타	['O', 'O']
더순수 제품들은	['O', 'O']
어버이날 선물 고민중이였는데	['O', 'O', 'O']
국내 더빙판은 주인공 테드는 하하, 여주인공 사라는 걸그룹 씨스타의 멤버인 보라가 담당했는데 전문 성우가 아닌 연예인들이 담당했다고 해서 애초부터 더빙 퀄리티는 기대하지 않았다. 역시나 예상대로 사라의 목소리는 뭔가 붕 뜬 것 같은 느낌. 작품 속에 목소리가 녹아들지 못하고 따로 논다는 느낌이 들었다. 사라와 보라가 싱크로가 잘 된 것은 목소리가 아니라 특정 신체부위 뿐이었던 듯 싶다. 반면 하하의 테드 연기는 완벽해서 놀라울 정도. 이정도면 전문성우라해도 될 정도로 자연스럽게 작품속에 녹아들어있었다. 하하를 다시 보게 될 정도.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
알려줄수 있더라구요	['O', 'O']
금산사의 말사로 814년 중국 승려 혜감이 창건했다고 전해지는 천년고찰이다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
처음엔 입주변 엄청 아프고 뻐근하더니	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
저는 아이 피부에 사용을 많이 하기에 물티슈 선택할 때 아무래도 이것저것 따지고 알아보며 고르게 되더라구요~	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
절 이름이 내장사(內藏寺)인 것은 임진왜란 때 한양 춘추관, 충주, 성주에 보관 중이던 조선왕조 실록이 모두 불타버렸지만,	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
롤락스의 행운은 내가 아니였어..	['O', 'O', 'O', 'O']
붙이자마자 효과가 나타나는 팩~	['PDT-B', 'PDT-I', 'PDT-I', 'O']
